Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
05-11-2024,832.4840698,834.6407762,809.9858135,813.5149259,26254561
06-11-2024,837.9738159,844.4439352,829.5431252,832.4840721,15002433
07-11-2024,842.6793213,845.424253,830.0332851,844.0517872,15283847
08-11-2024,826.5532227,846.5026236,817.779385,842.6793684,26139105
11-11-2024,830.9645996,837.1895802,825.4257922,829.3470548,12621337
12-11-2024,810.427002,836.6014431,808.0742203,835.7191351,11350729
13-11-2024,792.7322998,815.3775681,788.8110371,807.1428925,13756706
14-11-2024,788.4188843,801.8982249,785.2818621,792.7322972,9461484
18-11-2024,798.2710571,800.6238387,783.5173179,795.0360273,9322451
19-11-2024,787.1934814,804.1529305,784.3505421,802.8785321,13677029
21-11-2024,765.3814697,782.7820731,746.5593966,782.7820731,29486577
22-11-2024,799.9866333,803.8098886,768.6165302,770.5281578,20665405
25-11-2024,827.8275757,832.8761655,809.3976531,810.7210554,23434605
26-11-2024,822.8770142,830.0333067,819.1027629,827.3864424,8893744
27-11-2024,817.6812744,825.91595,815.7206431,821.9946873,8375108
28-11-2024,822.3377686,829.1509744,814.1521567,817.6812692,13505677
29-11-2024,822.4358521,827.4354381,815.1814921,824.5434949,10822949
02-12-2024,819.9360352,825.4257789,816.3088553,822.4358281,6651119
03-12-2024,837.140564,839.7383645,820.426194,821.5045173,12186182
04-12-2024,842.7774048,846.9927503,833.5624134,837.1405896,10749716
05-12-2024,848.4142456,854.2961399,838.7580999,843.071513,14716036
06-12-2024,846.6496582,858.2173712,840.130535,848.2181394,14520568
09-12-2024,841.1598511,849.786617,840.0815278,842.0911629,9630346
10-12-2024,850.4238281,851.8452978,841.1598332,844.8360169,7379849
11-12-2024,844.6399536,852.7275579,844.0027843,850.42384,7006973
12-12-2024,836.8955078,847.2868301,834.3957148,844.5419581,8845103
13-12-2024,844.5909424,845.9144044,818.5635737,835.8171053,9379370
16-12-2024,844.0028076,849.3455401,840.9147893,842.8754206,6432713
17-12-2024,833.8074951,845.6202872,830.3763902,841.6500206,8791216
18-12-2024,821.6516113,835.2289596,820.5242244,834.2486439,8295338
19-12-2024,816.4068604,821.5045137,804.0549071,808.3682601,9453398
20-12-2024,796.0163574,819.5439345,794.055726,818.4656111,10244198
23-12-2024,804.9862671,807.7801429,796.2124295,801.2120157,4933200
24-12-2024,796.0653687,809.93686,793.2714928,808.0252324,10602771
26-12-2024,796.4575195,806.6527671,792.0951026,796.9966812,8318714
27-12-2024,783.9094849,802.192337,781.5076994,800.2317056,10649800
30-12-2024,772.7828369,792.0460639,769.5478071,786.2131737,21515438
31-12-2024,779.3019409,783.4682824,770.5281039,771.4594157,9086044
01-01-2025,777.5864258,782.9291583,773.9592457,779.8901437,7273098
02-01-2025,785.4289551,786.6053459,771.5084601,779.3509857,11398319
03-01-2025,777.7824707,793.5655289,776.5570761,785.4289209,13336514
06-01-2025,761.1171265,781.8997712,757.9311005,781.703756,11419367
07-01-2025,763.4208374,768.4204234,759.5975823,764.4991607,9669152
08-01-2025,755.970459,768.5184877,745.1379229,765.5285368,15641490
09-01-2025,745.4810791,756.1664842,711.9542705,755.970469,15351029
10-01-2025,728.6196289,748.3730138,727.4432381,745.3830031,11779296
13-01-2025,715.1403198,729.305894,708.2781098,726.9041085,10414733
14-01-2025,733.4232178,742.0989878,718.5224071,718.5224071,11960975
15-01-2025,738.8639526,743.9616062,735.2367726,738.324791,7792299
16-01-2025,751.2158813,761.4111882,745.4320548,745.4320548,11816079
17-01-2025,749.0592041,752.8334555,744.4517682,751.2159106,5766573
20-01-2025,763.9110107,769.547826,752.7353878,753.8627748,9198929
21-01-2025,744.1085815,769.449777,741.1676346,769.3517095,13751780
22-01-2025,738.6188354,747.9808379,723.4729468,747.0005223,9908339
23-01-2025,731.2174683,740.7755459,728.4725366,735.2367385,10986405
24-01-2025,729.5019531,738.8639561,724.4533033,735.1387684,10579213
27-01-2025,734.4525146,740.4814201,721.4143282,725.4335985,11433353
28-01-2025,737.5895386,744.7948349,730.7273288,742.0989668,14140860
29-01-2025,743.5204468,745.8241647,735.0406921,738.1777143,9251973
30-01-2025,747.5887451,749.9415268,739.8932906,743.6184784,11085824
31-01-2025,757.6860352,762.2444673,744.5497807,749.8435095,10083763
01-02-2025,750.921814,763.4208389,737.3444657,759.54858,9363077
03-02-2025,745.9712524,747.7848126,738.3248019,747.7848126,7862190
04-02-2025,763.8619995,765.8716347,750.5787338,751.9021361,12020807
05-02-2025,750.9708252,766.6068725,749.9415057,764.6462411,13419162
06-02-2025,737.4424438,755.6762909,735.2857375,753.8627309,32745391
07-02-2025,722.6887207,744.9418983,717.3459884,744.8438308,37240692
10-02-2025,722.2965698,729.2568469,718.9635325,725.4335919,12667049
11-02-2025,716.7088013,725.5807064,712.2483767,722.933842,13017060
12-02-2025,718.7184448,724.1591847,703.0333944,718.7184448,12697743
13-02-2025,713.3267212,722.9828066,711.8562477,719.943852,12370571
14-02-2025,707.9349976,718.4733912,702.1021073,716.5617636,10417539
17-02-2025,713.3757324,714.4050519,697.5436103,704.8959779,9093600
18-02-2025,711.5131226,713.914908,703.2294429,713.3757463,8562003
19-02-2025,712.9835815,720.384953,707.8369242,707.8369242,6766606
20-02-2025,715.3363647,717.100921,709.1113243,710.6308614,7423268
21-02-2025,707.7879028,717.2969767,705.8272715,712.9835638,6571602
24-02-2025,702.2981567,705.5821902,696.5142705,696.5142705,6912148
25-02-2025,696.9064331,704.7979623,696.0241251,704.7979623,8599635
27-02-2025,690.0442505,703.5725953,687.2993186,701.9060466,12033139
28-02-2025,675.2414551,687.5444054,669.1634857,687.1033112,15780609
03-03-2025,681.6134644,683.6721631,666.6146468,676.5648746,10598479
04-03-2025,701.9550171,704.3077986,678.476445,679.3587531,14386214
05-03-2025,715.9735107,716.9048226,702.8863208,703.4254824,10409805
06-03-2025,717.6400757,722.2475713,712.6894935,721.5123346,10928847
07-03-2025,718.3262939,720.3849329,713.6697946,717.640061,7246729
10-03-2025,714.552124,723.9631306,712.2973501,718.3263155,7400109
11-03-2025,715.4833984,719.6007364,708.474177,710.6308835,5538789
12-03-2025,708.8172607,722.4926768,704.8959979,716.2186324,5547762
13-03-2025,713.5227661,717.0519386,710.2387324,711.6111983,5908337
17-03-2025,708.9152832,716.855816,708.081979,714.5520982,5149563
18-03-2025,708.9152832,708.9152832,708.9152832,708.9152832,0
19-03-2025,730.4331665,734.5505042,724.5512726,725.0414304,7604850
20-03-2025,734.7955933,737.8836115,729.5509284,733.276116,6963197
21-03-2025,738.3737793,740.726501,732.2958101,735.1877533,9577327
24-03-2025,765.430481,767.5381836,740.2363557,743.0792951,12095064
25-03-2025,757.6369629,770.5281382,754.0588465,768.4694992,15190143
26-03-2025,748.9611816,760.7739737,746.4613886,756.8037071,7711852
27-03-2025,757.0977783,760.5288832,745.5300654,748.7650951,15648616
28-03-2025,756.3135376,763.2737549,751.9021171,756.9017031,7628185
01-04-2025,756.5096436,767.3421202,748.17696,751.7060727,7011125
02-04-2025,760.6759644,761.7052839,749.2552627,757.0977882,5458436
03-04-2025,763.8619995,769.2537358,754.7940794,754.8430832,7956680
04-04-2025,752.3432617,767.4891506,749.9414764,763.7639032,8231194
07-04-2025,732.1978149,738.8639497,715.6304558,715.6304558,14923235
08-04-2025,753.4706421,758.7643709,743.2263906,745.0399508,12911288
09-04-2025,727.590332,752.8334616,726.4139412,751.9021497,11319387
11-04-2025,739.0109253,744.7458077,731.3154714,744.0595748,9360327
15-04-2025,748.4710083,755.529293,742.1969641,754.8430601,7859090
16-04-2025,756.5586548,759.4996019,745.530103,748.4710501,12536694
17-04-2025,781.7527466,785.2328553,752.0491936,756.8037007,27034818
21-04-2025,800.6238403,808.1232195,785.6250222,787.1935033,16398507
22-04-2025,806.2116699,819.0537819,797.976994,804.9862753,25117557
23-04-2025,797.4378052,814.6423335,794.1537117,809.740755,12104382
24-04-2025,797.3887939,802.8785378,795.1830837,796.7515648,12713521
25-04-2025,782.9291382,802.8785382,771.5084366,798.9572755,13131038
28-04-2025,801.2609863,806.6037187,781.7037366,782.9291312,11317611
29-04-2025,796.555481,812.6816856,793.0753723,803.8588446,11283059
30-04-2025,773.1259766,795.5261657,769.0576426,795.5261657,25635764
02-05-2025,781.0175171,787.5856441,773.4690744,774.7924766,14720184
05-05-2025,774.4494019,783.2722431,766.6068763,766.6068763,23986447
06-05-2025,758.8623657,783.4193221,755.9214186,778.3216684,18869468
07-05-2025,760.822998,766.9990349,749.5003636,750.2356004,15586266
08-05-2025,753.8627319,771.0182557,748.9611537,763.6658884,14491673
09-05-2025,763.9110107,766.3127962,740.6285128,741.6088285,13578216
12-05-2025,785.8701172,788.0758275,777.3903623,783.2722566,15096824
13-05-2025,785.9680786,791.7519649,781.5076543,782.8800604,13909596
14-05-2025,784.9387817,791.6049164,780.6253688,789.889364,9281719
15-05-2025,791.8499756,793.5165242,778.8607931,788.6149459,17058854
16-05-2025,792.0999756,804,791,804,14733924
19-05-2025,795,801.4000244,792.0999756,792.0999756,10666184
20-05-2025,785.6500244,799.4000244,783.7999878,798.1500244,11324667
21-05-2025,787.0999756,791,779.0999756,787,8206040
22-05-2025,785.25,788.2000122,780.2999878,788,7355826
23-05-2025,790.5,794.9500122,786.2000122,787.9000244,5534158
26-05-2025,794.4000244,797.5499878,789.2000122,792,4965466
27-05-2025,793.7000122,801.3499756,790.0499878,794.4000244,11995043
28-05-2025,796.5499878,798.9000244,792.6500244,794.5,6873519
29-05-2025,797.3499756,800.4000244,791.3499756,799,14034127
30-05-2025,812.2999878,814.5,792.5999756,798,22037314
02-06-2025,813.6500244,822.5499878,809.2000122,812.8499756,26891575
03-06-2025,809.7999878,818.4000244,805.1500244,816.2000122,14247597
04-06-2025,806.5,817,805.25,817,9607927
05-06-2025,806,811.7000122,802.8499756,808.7000122,13595507
06-06-2025,813.0499878,816.4500122,803.0999756,806.6500244,17163935
